class,conf,x,y,z
clock,0.6313422322273254,-5.656748474219851,9.610334711061741,0.6845749971746932
clock,0.6073121428489685,-5.659996266313288,9.613864628670356,0.6854940012812195
clock,0.6479886174201965,-5.677728109231269,9.628932957039485,0.6873951662150858
clock,0.5927572846412659,-5.661319384926498,9.622188141713927,0.6844966205122786
clock,0.626023530960083,-5.652345496517148,9.621591108598535,0.6824560393255844
clock,0.5795375108718872,-0.36135947998169093,5.292772517219828,-0.05964843393708158
clock,0.5822295546531677,-5.65470585383057,9.61755036534522,0.6805016342892916
clock,0.6147128939628601,-0.3633680030946058,5.291340955422329,-0.05961838491994065
clock,0.6356430053710938,-0.3646504164545654,5.291262052548699,-0.06041646973806422
clock,0.597027599811554,-5.654154725997368,9.628371193126254,0.679732773156978
clock,0.6158756613731384,-5.656309199839546,9.638192304234929,0.6802026306533739
clock,0.5859927535057068,-0.36606006204189545,5.2908527256607965,-0.06208734491658818
clock,0.5810999274253845,-0.3661381568674388,5.290996014669432,-0.062085122376586616
clock,0.5901274085044861,-5.673865753164607,9.64458453006197,0.6807215535279418
clock,0.6015701293945312,-5.667165382043528,9.66416444641732,0.6837383342572024
clock,0.5822914242744446,-5.646212800642569,9.64339512740591,0.6810912838050454
clock,0.550381600856781,-5.644131827828282,9.649132946296874,0.681435301665666
clock,0.5614774823188782,-5.714953116791263,9.716953273951683,0.689294753263374
clock,0.5948873162269592,-5.5957545296752595,9.587483982298686,0.6540487580349501
clock,0.6030752658843994,-5.650021688128124,9.648385834408035,0.6676843083282853
clock,0.5022685527801514,-5.651464941062127,9.654146933157902,0.6712661792917198
clock,0.6700765490531921,-5.669934529994947,9.699271514221103,0.6613302476321561
clock,0.527362585067749,-5.678368035557855,9.641205728615564,0.6403640170677821
clock,0.5856231451034546,-5.663174632353224,9.648813294320327,0.6633606841066921
clock,0.6928948163986206,-5.660292895256985,9.66319696878196,0.6250668521565814
clock,0.7672806978225708,-5.642942579294193,9.620064238898866,0.6204426911938479
clock,0.5664734244346619,-5.606088205356404,9.684881069170276,0.616433424249356
clock,0.6368889212608337,-5.6605271910814245,9.746322216685662,0.5815660403016415
clock,0.7115126252174377,-5.6529279572712205,9.682920854424717,0.6158101823317382
clock,0.6876007914543152,-5.657227030538387,9.66647967151125,0.6118642373681833
clock,0.49735593795776367,-5.644237441640111,9.668711902279707,0.6176400653009964
clock,0.4048713445663452,-5.6270249314259235,9.673814795457695,0.616633821946218
clock,0.42258843779563904,-5.620167692027734,9.66827795771684,0.6183570112013639
clock,0.41515737771987915,-5.617684325576049,9.675856258648096,0.6159954878314722
clock,0.4061923623085022,-5.6203450312139775,9.669525042434644,0.6133215394333144
clock,0.40060943365097046,-5.622453179803962,9.664381360603517,0.6132907109601697
clock,0.506057620048523,-5.642294943318751,9.659927451777648,0.589143879526406
clock,0.6599069833755493,-5.650728616430266,9.670337834744641,0.6232242274782643
clock,0.5265815258026123,-5.656480449456907,9.669193073227992,0.6271803664783411
clock,0.5095589756965637,-5.621690379136568,9.702234166900377,0.5976419772844423
clock,0.4912921190261841,-5.647970977239109,9.67410683736136,0.5930545893577269
clock,0.587289571762085,-5.621947503860103,9.707031604263282,0.6029817750033541
clock,0.4675268828868866,-5.648726157232,9.776523195839035,0.6361412125763037
clock,0.5781968832015991,-5.631894111427052,9.734223197675188,0.6292037727608657
clock,0.5416706204414368,-5.733369755764796,9.79812063892989,0.7959661858609149
clock,0.4555284380912781,-5.5928233360225255,9.7535174145369,0.6529383720251494
clock,0.7934938669204712,-5.626681993176562,9.79103035200252,0.7249241755543503
clock,0.8019862771034241,-5.477009532546696,9.764698483458732,0.7052464519907035
clock,0.7833770513534546,-5.611607685830595,9.829887839889494,0.5835305131854343
clock,0.7903813719749451,-5.622522358868521,9.49434092339612,0.5975872705862977
clock,0.6914180517196655,-5.642508147778185,9.607276365875139,0.7197258555835706
clock,0.6720279455184937,-5.671783891889444,9.608997076318346,0.6247539927459242
clock,0.8179581761360168,-5.647095377232607,9.526366189383687,0.7148247594486349
clock,0.6162036657333374,-5.749842079345784,9.651065322545074,0.6865898112719102
clock,0.6929459571838379,-5.640326205104463,9.625343831625349,0.5894275240078358
clock,0.47414734959602356,-5.64693738911011,9.674017809006491,0.6756748660731442
clock,0.5411226749420166,-5.632775289017507,9.662155631022223,0.589058053215256
clock,0.6738002896308899,-5.668097199241486,9.687761607424136,0.6085460336382247
clock,0.5330595374107361,-5.722368303513594,9.818696387654144,0.5622634902099259
clock,0.4814241826534271,-5.613974076781123,9.70020311436531,0.5559804664873393
clock,0.5862671732902527,-5.5121174597682545,9.787650417234044,0.6578018462613657
clock,0.44566166400909424,-4.917939541528227,9.41539422631105,0.5265207994752766
clock,0.40986865758895874,-5.6286039476095056,9.637663851287554,0.6580900548365223
clock,0.42215824127197266,-5.674001159790666,9.635367726440357,0.6528353095967798
clock,0.4052858352661133,-5.663856194742821,9.633841041327985,0.6510998776820204
clock,0.5168730020523071,-5.670646234429244,9.63319373812272,0.6687138139154883
clock,0.7285630702972412,-5.602448729407491,9.607858327055471,0.6662074877505128
clock,0.753420352935791,-5.6592368833463365,9.612462582661886,0.6810885474150292
clock,0.720845103263855,-5.600853672605908,9.613260926661377,0.7116821233416943
clock,0.8039124608039856,-5.700839558285397,9.633324951015645,0.7174462717843473
clock,0.8383505940437317,-5.63697785173264,9.661046655746853,0.6475839366922804
clock,0.8436745405197144,-5.666054179060065,9.650740392182955,0.6481631594581726
clock,0.8111116886138916,-5.662235810585027,9.644519073898596,0.6343152175897786
clock,0.8215057849884033,-5.663895597527558,9.653104480527519,0.632177249152859
clock,0.8262879252433777,-5.664992027041851,9.65071967530561,0.6346134586504111
clock,0.8141114115715027,-5.7388402462300405,9.675948328110977,0.6503696043303531
clock,0.8042249083518982,-4.952815968422749,9.465074161025061,0.5016005221477695
clock,0.8137323260307312,-5.636194591784605,9.62544777397089,0.716169950885588
clock,0.6642505526542664,-4.874174530342938,9.433764386519131,0.5752260011265167
clock,0.8108466863632202,-4.854610370754398,9.427625033175994,0.5629195652362653
clock,0.6939783096313477,-4.850761089765491,9.42209298945923,0.5624088950886846
clock,0.7556953430175781,-4.8439367934227135,9.419209898427058,0.5637430642030936
clock,0.7856240272521973,-4.843953734904188,9.418753252673948,0.5633717694450517
clock,0.7857422828674316,-4.835335966231982,9.417800775506615,0.5637377330165314
clock,0.7691595554351807,-4.8391911159501735,9.417880182065328,0.5642533202055757
clock,0.7605709433555603,-4.840429164570519,9.40646110680955,0.5602393124073786
clock,0.7765628695487976,-4.823743947831662,9.401539648175028,0.5580251010290809
clock,0.7515071630477905,-4.830469354960066,9.417435133699644,0.5664290007640316
clock,0.7486060857772827,-4.829792730745643,9.418348591548787,0.5673585255942372
clock,0.7616016268730164,-4.838198514797179,9.420654168062242,0.568074070950329
clock,0.7638891339302063,-4.837897803406808,9.419416724287064,0.5677051406366947
clock,0.7649774551391602,-4.840610432330822,9.418656061507681,0.5662828148203294
clock,0.7857821583747864,-4.832010571240403,9.418441257768132,0.5650793837440141
clock,0.7746722102165222,-4.85548195736005,9.421678078733601,0.5661906811950791
clock,0.7431010007858276,-4.841469508947273,9.420693516424546,0.5640085959001198
clock,0.7673279643058777,-4.843780921603553,9.420612475240242,0.563549372496319
clock,0.7831370234489441,-4.848536787193286,9.405866452067093,0.5579422877854253
clock,0.7699843049049377,-4.843236186684589,9.42901757401905,0.5662856513551711
clock,0.7609276175498962,-4.85122478778818,9.42055166927101,0.5645578958400693
clock,0.7654322981834412,-4.854429370721408,9.42460778281565,0.5660354278066966
clock,0.7863158583641052,-4.860619141505926,9.418383501611013,0.5658002968105685
clock,0.7517474293708801,-4.848984851784131,9.420234722329562,0.5652725575588314
clock,0.7575529217720032,-4.843981759934472,9.415400784043968,0.5645442716652538
clock,0.7408550977706909,-4.85911634450224,9.41591119520578,0.5673075361015801
clock,0.7232582569122314,-4.855094682061193,9.429910987144394,0.5698988220489306
clock,0.7820302844047546,-4.845307252895683,9.42560492475319,0.5681052312710885
clock,0.7524791955947876,-4.857974201091741,9.413052630238758,0.5659166158140951
clock,0.7545759081840515,-4.85208596075442,9.412128732882453,0.5655770049527283
clock,0.7350601553916931,-4.844645659854123,9.41728477258084,0.565609743077321
clock,0.7675073146820068,-4.854566512150376,9.417487104128947,0.566772222932814
clock,0.7812755703926086,-4.849672131910556,9.416127962997242,0.5655218172487081
clock,0.7482288479804993,-4.850341445456866,9.414819941864154,0.5630202569157796
clock,0.7651209235191345,-4.839676791361071,9.41796236889428,0.562577081667955
clock,0.7447060346603394,-4.84027279390547,9.417258691688957,0.5629468096191917
clock,0.7833815813064575,-4.844940043882364,9.417812293843884,0.5647928267034017
clock,0.7604506611824036,-4.85121790619332,9.415202540489718,0.5654910377784065
clock,0.7902370095252991,-4.856708853542758,9.416092223842552,0.5665117134470965
clock,0.7715802192687988,-4.856018886796375,9.415470631179822,0.5670586947367632
clock,0.7656596899032593,-4.845869115595482,9.414682073162727,0.565348843875827
clock,0.7423118352890015,-4.845143871790674,9.415707578105884,0.5656717192697924
clock,0.7773692607879639,-4.8404978269526975,9.413151153480777,0.5644197177820567
clock,0.7917125225067139,-4.8517757032234865,9.414339911704618,0.5668421525510866
clock,0.7719439268112183,-4.85215364206625,9.414333343659317,0.568178979826043
clock,0.7610753178596497,-4.846387404755594,9.414106662939997,0.5684841294282152
